,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_epochs,param_num_neurons,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
463,1.0146570205688477,0.0548062222455947,0.0843205451965332,0.009708900923380075,softplus,50,50,16,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'RMSprop'}",-0.4927287990848223,-0.6029208939522505,-0.39481700559457145,-0.4968222328772147,0.08500734963345172,753
464,0.9782453378041586,0.03769592184850437,0.09058586756388347,0.008112278007132748,softplus,50,50,16,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'Adagrad'}",-0.5883392880981168,-0.5893138870596886,-0.40711834424485766,-0.528257173134221,0.08565901143214612,1180
465,1.1474487781524658,0.03290703125326033,0.06991616884867351,0.0009452470194364164,softplus,50,50,16,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'Adadelta'}",-0.5134756291285157,-0.4372712733844916,-0.4611556089172761,-0.47063417047676115,0.03182408213411301,326
466,1.1265095869700115,0.009102210217706536,0.08732159932454427,0.009465283493188374,softplus,50,50,16,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'Adam'}",-0.44327509626746175,-0.5110762172689041,-0.3520683894554774,-0.4354732343306144,0.06514867158403823,39
467,1.0449918111165364,0.020739627283703876,0.08469398816426595,0.0043743577297325285,softplus,50,50,16,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'Adamax'}",-0.4384716088573138,-0.5919471375644207,-0.45689549781382083,-0.4957714147451851,0.06842118173939148,738
468,1.2783134778340657,0.047258905387912976,0.07585604985555013,0.004903707282398854,softplus,50,50,16,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 16, 'optimizer': 'Nadam'}",-0.6544835834763945,-0.5461309789059062,-0.3504574400683244,-0.517024000816875,0.12581305204946636,1027
469,0.7996206283569336,0.04446601031289732,0.08171812693277995,0.0015792173873529006,softplus,50,50,32,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'SGD'}",-0.6414231513937314,-0.5776777812590201,-0.4452093509336313,-0.5547700945287942,0.08172529374372262,1501
470,0.9697873592376709,0.0388882999674553,0.08130391438802083,0.013297732090782177,softplus,50,50,32,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'RMSprop'}",-0.45922672500212985,-0.5709791329999765,-0.30947244142492614,-0.44655943314234414,0.10713475205530609,80
471,0.9543497562408447,0.04826946703438223,0.08070898056030273,0.008201461176765673,softplus,50,50,32,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'Adagrad'}",-0.5567431345582008,-0.5994343310904999,-0.30910872692863145,-0.4884287308591107,0.12799057887870802,625
472,1.1325239340464275,0.0406319266579283,0.07457494735717773,0.0043484282780510315,softplus,50,50,32,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'Adadelta'}",-0.5551197807925443,-0.5772800654172897,-0.35090608211855095,-0.49443530944279507,0.10189291396979257,720
473,1.0709707736968994,0.030792798048658605,0.09805925687154134,0.013183238430319145,softplus,50,50,32,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'Adam'}",-0.4544243169327577,-0.6235031433636322,-0.37235478647053244,-0.4834274155889742,0.10456181295059436,517
474,1.061832586924235,0.05502932108913829,0.08338864644368489,0.0037975991060211324,softplus,50,50,32,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'Adamax'}",-0.5017541396121185,-0.5254453133170803,-0.3714601702367266,-0.4662198743886418,0.06769967541083458,252
475,1.240339756011963,0.044919910312241046,0.09958712259928386,0.0076569341190159766,softplus,50,50,32,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 32, 'optimizer': 'Nadam'}",-0.5080223250202834,-0.7045594966039062,-0.33241682363053165,-0.5149995484182405,0.15200669611720125,1003
476,0.8062419891357422,0.03387453540342147,0.08475645383199056,0.012395187862286909,softplus,50,50,64,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'SGD'}",-0.5112229265272618,-0.5728401660919189,-0.45541642382740977,-0.5131598388155302,0.04795760303823785,976
477,0.9820252259572347,0.040448148606978845,0.10416102409362793,0.01948743781200227,softplus,50,50,64,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'RMSprop'}",-0.4813149233038227,-0.6759383188715825,-0.32621191268165906,-0.49448838495235475,0.14307875422410749,721
478,0.9298542340596517,0.027547119692141023,0.07812253634134929,0.012758051084992141,softplus,50,50,64,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'Adagrad'}",-0.549559369776398,-0.71500955792532,-0.3204125410721948,-0.5283271562579709,0.16179164913660912,1181
479,1.1197065512339275,0.019486397053446316,0.07812086741129558,1.5734823444067107e-06,softplus,50,50,64,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'Adadelta'}",-0.478644148260355,-0.5903687474317849,-0.3788670780137181,-0.4826266579019527,0.08639110420616761,507
480,1.1509583791097004,0.019486821880003013,0.07812086741129558,0.012757564492708519,softplus,50,50,64,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'Adam'}",-0.5116798533126712,-0.6711048021136473,-0.33897789598753053,-0.5072541838046163,0.13562635033102896,892
481,1.0481212933858235,0.04689418224836834,0.0833279291788737,0.0073641221653074195,softplus,50,50,64,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'Adamax'}",-0.551376091564695,-0.5670875511442621,-0.3456564365575711,-0.4880400264221761,0.10088451314111307,616
482,1.44697101910909,0.051326128749298025,0.11674618721008301,0.018582795595023276,softplus,50,50,64,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 64, 'optimizer': 'Nadam'}",-0.4936678729020059,-0.7646610313056347,-0.3258782680146396,-0.5280690574074267,0.18077639864733885,1175
483,0.9074327150980631,0.09697209449395024,0.09194835027058919,0.0032634136404064607,softplus,50,50,128,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'SGD'}",-0.4766290542980035,-0.591949230680863,-0.387983359520634,-0.4855205481665002,0.08350574090822706,549
484,1.1055246194203694,0.03912384643000821,0.12006878852844238,0.02376482017318449,softplus,50,50,128,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'RMSprop'}",-0.6170882940137138,-0.7161285580252297,-0.3227182190865278,-0.5519783570418239,0.1670776298916738,1468
485,0.9716805617014567,0.08566429998685031,0.0847157637278239,0.013463723363245179,softplus,50,50,128,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'Adagrad'}",-0.6475600298959762,-0.8569653198472225,-0.3518660431882987,-0.6187971309771657,0.20720649617551776,2174
486,1.11455504099528,0.013697704948104046,0.07727893193562825,0.004715445833223002,softplus,50,50,128,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'Adadelta'}",-0.5246102112034957,-0.6426980418773989,-0.3372779277463754,-0.5015287269424233,0.12575088526056177,818
487,1.1416921615600586,0.03197214847695385,0.09142502148946126,0.022630326968618372,softplus,50,50,128,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'Adam'}",-0.530611440166831,-0.5718178198672831,-0.3331671249742309,-0.478532128336115,0.10415606746226193,445
488,1.0385820070902507,0.043583096597715996,0.07393598556518555,0.004767692851398676,softplus,50,50,128,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'Adamax'}",-0.48716169157996775,-0.6786235759500414,-0.3076039164016644,-0.4911297279772245,0.15149412733939197,679
489,1.3304965496063232,0.042420971615395535,0.07730889320373535,0.004751179964936997,softplus,50,50,128,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 50, 'num_neurons': 128, 'optimizer': 'Nadam'}",-0.5223026879131794,-0.7938906462154894,-0.3659652043910076,-0.5607195128398922,0.17679919922189838,1576
490,0.9311505158742269,0.012403727727779262,0.08595585823059082,0.003813459776786732,softplus,50,100,8,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'SGD'}",-0.4800138038272659,-0.6183078035712242,-0.36765490161875886,-0.48865883633908297,0.1025110457614067,631
491,1.21234925587972,0.020696006166895327,0.08471115430196126,0.0043709053764601465,softplus,50,100,8,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'RMSprop'}",-0.6290383000237246,-0.5262349220613639,-0.3497793573886156,-0.5016841931579014,0.11532112549366445,822
492,1.115599791208903,0.04531966887773302,0.079985777537028,0.007326905374684258,softplus,50,100,8,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'Adagrad'}",-0.49064634898677467,-0.5504098059609532,-0.3636798933148384,-0.46824534942085544,0.07786042492978767,281
493,1.3674858411153157,0.03113367785330021,0.08732334772745769,0.004761448771424953,softplus,50,100,8,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'Adadelta'}",-0.5139957244818409,-0.5570795248573025,-0.5120114354727169,-0.5276955616039535,0.020793385536007333,1171
494,1.3775250911712646,0.04686924568653438,0.09138274192810059,0.008300523819774482,softplus,50,100,8,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'Adam'}",-0.6075036335736513,-0.4990601840429008,-0.41999424596627555,-0.5088526878609426,0.07686291892494085,917
495,1.2571345965067546,0.01285877684120117,0.07732605934143066,0.004747670645966739,softplus,50,100,8,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'Adamax'}",-0.4782547739644845,-0.6121945145229498,-0.5074294738471508,-0.5326262541115284,0.05751012564169748,1240
496,1.5717992782592773,0.07015921808252326,0.08535726865132649,0.00380614785129045,softplus,50,100,8,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 8, 'optimizer': 'Nadam'}",-0.5144253492665788,-0.6887452435214072,-0.42808652472061415,-0.5437523725028667,0.10841524382559264,1372
497,1.1026179790496826,0.06297522843053363,0.086670716603597,0.004331788093410109,softplus,50,100,16,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'SGD'}",-0.4006660501162211,-0.6603157176480939,-0.3684076907734076,-0.4764631528459075,0.1306687277689377,412
498,1.2659657796223958,0.046911849294486586,0.08096917470296223,0.0069495476363044565,softplus,50,100,16,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'RMSprop'}",-0.6708761098794639,-0.6911553697971006,-0.3679233361656467,-0.576651605280737,0.14782518919664978,1743
499,1.1021335124969482,0.0819329092726785,0.0833281675974528,0.007366819594472913,softplus,50,100,16,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'Adagrad'}",-0.47772768661379816,-0.5100665061113735,-0.3261997499192754,-0.4379979808814824,0.08014812597656673,50
500,1.5835469563802083,0.08227506355425578,0.10936800638834636,0.012755520499622999,softplus,50,100,16,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'Adadelta'}",-0.4952344588935375,-0.5636409576206157,-0.3579442563777169,-0.47227322429729,0.08553048948061555,342
501,1.4686424732208252,0.13798651812943394,0.09374276796976726,0.02551337681267896,softplus,50,100,16,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'Adam'}",-0.48889964912086725,-0.6851960824802518,-0.35061849281191826,-0.5082380748043458,0.1372735029251324,908
502,1.3717705408732097,0.0820758505757791,0.08794649442036946,0.015525471317392351,softplus,50,100,16,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'Adamax'}",-0.4965328159431616,-0.6154778970405459,-0.3872545359656215,-0.49975508298310967,0.09319965267725476,791
503,1.666776418685913,0.029004366803413367,0.08853697776794434,0.014728974855726723,softplus,50,100,16,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 16, 'optimizer': 'Nadam'}",-0.5736722561220328,-0.7214210328257953,-0.3271829372582336,-0.5407587420686871,0.1626210186388162,1332
504,1.09367036819458,0.045994516237319365,0.09895141919453938,0.01948849987415222,softplus,50,100,32,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'SGD'}",-0.5305128031720717,-0.497165790759027,-0.3805191956460476,-0.4693992631923822,0.06430529068176626,302
505,1.301986853281657,0.086835804678993,0.08332943916320801,0.007364065959860701,softplus,50,100,32,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'RMSprop'}",-0.556875520463412,-0.7582632748798157,-0.3244866185278321,-0.5465418046236866,0.1772392660807585,1401
506,1.0832545757293701,0.03210308698987713,0.0833290417989095,0.007363167012371799,softplus,50,100,32,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'Adagrad'}",-0.5636645125535628,-0.791761898524904,-0.3603951851488091,-0.5719405320757587,0.1762019290975978,1688
507,1.4061474800109863,0.04419181360450147,0.07291277249654134,0.007365133720541896,softplus,50,100,32,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'Adadelta'}",-0.5552286404495438,-0.8078337516499838,-0.32753443143640953,-0.5635322745119791,0.19616926705167576,1615
508,1.369693120320638,0.03897198698471845,0.07811880111694336,0.012756688404359048,softplus,50,100,32,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'Adam'}",-0.5069668444804847,-0.6335833324429889,-0.3153900264451901,-0.4853134011228879,0.13080111799313923,547
509,1.2499082883199055,0.05102899229523245,0.07291229565938313,0.007365808237320315,softplus,50,100,32,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'Adamax'}",-0.4920759053279956,-0.5678470689958582,-0.3690066751713554,-0.4763098831650698,0.08193819274388979,408
510,1.6092570622762044,0.022096356377209896,0.09374403953552246,2.0601719851200933e-06,softplus,50,100,32,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 32, 'optimizer': 'Nadam'}",-0.5851922581748416,-0.805327891556711,-0.3610442872236793,-0.5838548123184105,0.18138048744899332,1816
511,1.088460127512614,0.007366201405329592,0.09374316533406575,1.1734027115689438e-06,softplus,50,100,64,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'SGD'}",-0.47555689414342245,-0.47726017894844214,-0.3500327741106351,-0.4342832824008332,0.059578163813874575,35
512,1.291571855545044,0.0629282953922654,0.07291332880655925,0.007364515541681888,softplus,50,100,64,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'RMSprop'}",-0.5122326469359298,-0.8574917508628762,-0.3716669453540817,-0.5804637810509626,0.2041209627629039,1783
513,1.1769973436991374,0.007366145244900506,0.08853451410929362,0.007364515541681888,softplus,50,100,64,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'Adagrad'}",-0.6104458637846013,-0.8435082787720602,-0.3776371625640119,-0.6105304350402245,0.19019109616988938,2098
514,1.4217719237009685,0.05560493696466829,0.07291499773661296,0.007364684112995609,softplus,50,100,64,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'Adadelta'}",-0.5343682186522831,-0.8061237936082761,-0.3570715403494736,-0.5658545175366776,0.18467182026914664,1629
515,1.4217708110809326,0.01275629906844975,0.07291229565938313,0.007363616393476624,softplus,50,100,64,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'Adam'}",-0.6012685190886259,-0.6831808904515735,-0.32858026075797775,-0.5376765567660591,0.15158793905145118,1301
516,1.2967812220255535,0.04419091446958946,0.08853546778361003,0.007364515577701812,softplus,50,100,64,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'Adamax'}",-0.4710894446199139,-0.6344922551962857,-0.3575722962928315,-0.4877179987030103,0.11366191833076295,606
517,1.7446636358896892,0.09228385587662903,0.08853658040364583,0.007366650971713355,softplus,50,100,64,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 64, 'optimizer': 'Nadam'}",-0.6060806438482056,-1.0133396343935601,-0.39000500136753546,-0.6698084265364338,0.25843431002505673,2635
518,1.2340481281280518,0.09359968268534181,0.08242273330688477,0.005442388033577076,softplus,50,100,128,SGD,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'SGD'}",-0.5466129925101996,-0.5972679180403551,-0.3736522135635217,-0.5058443747046921,0.0957342013789439,865
519,1.390516996383667,0.034895481030823905,0.09374570846557617,0.022094895281316824,softplus,50,100,128,RMSprop,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'RMSprop'}",-0.6668134855960185,-0.9284749818177563,-0.3960892138110163,-0.6637925604082637,0.21735607649779676,2588
520,1.1769951979319255,0.04829646286724156,0.07291221618652344,0.007365583245763841,softplus,50,100,128,Adagrad,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'Adagrad'}",-0.6321931348337482,-0.8554924177820794,-0.3816134234502291,-0.6230996586886856,0.19356711807284843,2231
521,1.4530181884765625,1.083865300574768e-06,0.07811959584554036,0.0127550337573214,softplus,50,100,128,Adadelta,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'Adadelta'}",-0.5524468519724905,-0.7504011723959896,-0.38095674235373733,-0.5612682555740726,0.15095398767712334,1582
522,1.4113534291585286,0.019485951008994983,0.08853665987650554,0.0073650213109377706,softplus,50,100,128,Adam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'Adam'}",-0.5955624832771719,-0.8326119682965024,-0.3787757364101708,-0.6023167293279483,0.185339411572358,2004
523,1.376792271931966,0.03449249903996703,0.08201034863789876,0.005614797616092505,softplus,50,100,128,Adamax,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'Adamax'}",-0.5984189133780698,-0.7767766219971236,-0.37601368826193116,-0.5837364078790416,0.1639398553124617,1815
524,1.6113821665445964,0.053207593046449925,0.0783991813659668,0.00039415737534556156,softplus,50,100,128,Nadam,"{'activation': 'softplus', 'batch_size': 50, 'epochs': 100, 'num_neurons': 128, 'optimizer': 'Nadam'}",-0.6208894421967367,-1.0986560931730613,-0.43469924590802594,-0.7180815937592747,0.27963596514223976,2984
525,0.7212414741516113,0.011445889333446549,0.08332618077596028,0.007366371121277918,softplus,60,10,8,SGD,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'SGD'}",-0.7520533069968224,-0.7427741731206576,-1.2388275892318537,-0.9112183564497779,0.23168568166723666,3297
526,0.8124392827351888,0.012757856414067192,0.07291309038798015,0.007364684321391823,softplus,60,10,8,RMSprop,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'RMSprop'}",-0.445457074418664,-0.6418988560636838,-0.6375898882746697,-0.5749819395856725,0.09160480272434951,1724
527,0.7082823117574056,0.007364515670324472,0.07291205724080403,0.007363953712355371,softplus,60,10,8,Adagrad,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'Adagrad'}",-0.9576297285035252,-0.5975874713311593,-0.6578239486863215,-0.7376803828403354,0.15745982407011802,3056
528,0.8645182450612386,0.026555429479736496,0.07291388511657715,0.014729986418681234,softplus,60,10,8,Adadelta,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'Adadelta'}",-0.606319347023964,-0.6810645530621211,-0.7911046584447224,-0.6928295195102692,0.07589560222595779,2857
529,0.8697276910146078,0.02946390648855084,0.07291134198506673,0.007364122319686766,softplus,60,10,8,Adam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'Adam'}",-2.335252138537665,-1.5145139720290899,-0.64615406965216,-1.4986400600729715,0.6896627472365404,3360
530,0.7551511923472086,0.026554478734898555,0.07812078793843587,7.370009816086851e-07,softplus,60,10,8,Adamax,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'Adamax'}",-0.7956279307603836,-0.6325609844352584,-0.47308576131860414,-0.6337582255047487,0.13168001064875984,2315
531,0.9999261697133383,0.02209703071821093,0.07291420300801595,0.007365133936643296,softplus,60,10,8,Nadam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 8, 'optimizer': 'Nadam'}",-0.8511772714555264,-0.7898073688149452,-1.0978714928030968,-0.9129520443578562,0.13313644141130213,3301
532,0.609331210454305,0.012756104399504841,0.07291213671366374,0.014727850942339516,softplus,60,10,16,SGD,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'SGD'}",-0.7023551471531391,-0.8549500964581966,-0.7442473411560059,-0.7671841949224473,0.06437328164117267,3134
533,0.8177796999613444,0.019662592736990354,0.07739869753519694,0.012799059751718774,softplus,60,10,16,RMSprop,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'RMSprop'}",-0.9246988157431285,-0.8468999415636063,-0.7904007164140542,-0.8539998245735964,0.05505634159608463,3252
534,0.6816700299580892,0.014417760876133497,0.07029390335083008,0.005182545103144082,softplus,60,10,16,Adagrad,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'Adagrad'}",-0.5295941803604365,-0.6335910240809123,-0.43713497736801704,-0.5334400606031219,0.08024893631131247,1252
535,0.8231106599171957,0.004815779465360685,0.07394194602966309,0.008500242253026107,softplus,60,10,16,Adadelta,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'Adadelta'}",-0.58939743625621,-0.7441666285196941,-0.8813252660135428,-0.7382964435964823,0.11925129978321995,3060
536,0.8454952239990234,0.014357933012366883,0.07812182108561198,1.0721474936192862e-06,softplus,60,10,16,Adam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'Adam'}",-1.2162505184610686,-0.7233319588005542,-1.1954646974802017,-1.0450157249139416,0.22762300209503064,3342
537,0.7556997934977213,0.019355828109402635,0.08332864443461101,0.00736395358370297,softplus,60,10,16,Adamax,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'Adamax'}",-0.43104401814440885,-0.7758919010559718,-0.4497006716827551,-0.5522121969610453,0.15834871896820618,1474
538,1.083255132039388,0.014729199988822597,0.07811808586120605,0.012756591514868099,softplus,60,10,16,Nadam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 16, 'optimizer': 'Nadam'}",-0.7956113328536352,-0.9628278873860836,-0.6400678932666779,-0.7995023711687989,0.13179493815613014,3196
539,0.6770304838816324,0.014730941708335624,0.0833295186360677,0.007363672588631348,softplus,60,10,32,SGD,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'SGD'}",-0.8110919778545698,-0.7347488418221474,-0.4934009686112404,-0.6797472627626525,0.13540254702870178,2709
540,0.7395259539286295,0.014730773123835696,0.09895237286885579,0.007365358627215445,softplus,60,10,32,RMSprop,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'RMSprop'}",-0.6504394128918648,-0.47655249424278734,-0.9824546657502651,-0.7031488576283058,0.20986974683886397,2914
541,0.74994428952535,0.06750138795100565,0.09374427795410156,0.02209523246125014,softplus,60,10,32,Adagrad,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'Adagrad'}",-0.5145925652235747,-0.45714119089146454,-0.45448500861724217,-0.4754062549107605,0.02773011615575624,390
542,0.9895124435424805,0.11145450389059143,0.08853618303934734,0.007364351695517681,softplus,60,10,32,Adadelta,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'Adadelta'}",-0.7253685320417086,-0.7656721318761508,-0.8906187950943907,-0.7938864863374167,0.07035126015452564,3181
543,1.0007753372192383,0.09154574548599535,0.08063840866088867,0.009842472122861904,softplus,60,10,32,Adam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'Adam'}",-0.6584581455215812,-0.908938450117906,-0.9618671928842862,-0.8430879295079244,0.1323290867593371,3243
544,0.8187493483225504,0.013457511174858872,0.08364590009053548,0.007817678470481178,softplus,60,10,32,Adamax,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'Adamax'}",-0.9337995367745558,-0.5849268427739541,-1.5498323890691001,-1.0228529228725367,0.398922346244162,3338
545,1.0103422005971272,0.05155738079263172,0.08332689603169759,0.007365527235828831,softplus,60,10,32,Nadam,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 32, 'optimizer': 'Nadam'}",-0.6321298986673355,-0.9846270601265132,-0.5627965251604716,-0.7265178279847735,0.1846926473145037,3022
546,0.6562011241912842,0.04419164502193105,0.08333079020182292,0.0073659768022016035,softplus,60,10,64,SGD,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 64, 'optimizer': 'SGD'}",-0.6941361049811046,-0.898323408762614,-0.5066950090229512,-0.6997181742555565,0.15993034003111242,2896
547,0.791608969370524,0.01948429428781087,0.07812150319417317,0.01275552041049544,softplus,60,10,64,RMSprop,"{'activation': 'softplus', 'batch_size': 60, 'epochs': 10, 'num_neurons': 64, 'optimizer': 'RMSprop'}",-0.5358936063945293,-0.5480249402423699,-0.44636468787988026,-0.5100944115055932,0.04533505318028757,935
